ID	Fold	Predicted
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj46-l1.qa188	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj47-l1.qa196	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj47-l1.qa197	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj47-l1.qa198	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj48-l1.qa167	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj48-l1.qa168	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbj48-l1.qa169	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb1-l1.qa149	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb2-l1.qa154	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb3-l1.qa164	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb4-l1.qa144	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb5-l1.qa153	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb6-l1.qa146	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb7-l1.qa143	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb9-l1.qa159	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb10-l1.qa143	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb11-l1.qa146	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb12-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb13-l1.qa145	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb15-l1.qa145	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb16-l1.qa145	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb17-l1.qa147	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb18-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb19-l1.qa148	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb20-l1.qa155	0	partially_correct_incomplete
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb22-l1.qa154	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb24-l1.qa151	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb25-l1.qa148	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb26-l1.qa144	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb27-l1.qa143	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb28-l1.qa148	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb29-l1.qa147	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb30-l1.qa148	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb31-l1.qa143	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb32-l1.qa147	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb34-l1.qa143	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb35-l1.qa144	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb36-l1.qa143	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb37-l1.qa143	0	non_domain
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb38-l1.qa144	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb39-l1.qa145	0	correct
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb40-l1.qa144	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb41-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_ELECTRICAL_STATE_DISCUSS_Q.sbjb42-l1.qa146	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj3-l1.qa165	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj7-l1.qa157	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj8-l1.qa185	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj8-l1.qa186	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj9-l1.qa158	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj11-l1.qa186	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj12-l1.qa155	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj13-l1.qa182	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj13-l1.qa183	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj14-l1.qa179	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj14-l1.qa180	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj15-l1.qa196	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj18-l1.qa158	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj19-l1.qa202	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj19-l1.qa203	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj19-l1.qa204	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj19-l1.qa205	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj24-l1.qa173	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj24-l1.qa174	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj24-l1.qa175	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj24-l1.qa176	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj31-l1.qa169	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj34-l1.qa156	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj35-l1.qa170	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj35-l1.qa171	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj36-l1.qa177	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj36-l1.qa178	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj37-l1.qa154	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj39-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj39-l1.qa184	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj39-l1.qa185	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj39-l1.qa186	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj40-l1.qa183	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj40-l1.qa184	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj40-l1.qa185	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj46-l1.qa174	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj46-l1.qa176	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj47-l1.qa189	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbj48-l1.qa158	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb2-l1.qa147	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb4-l1.qa137	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb6-l1.qa139	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb7-l1.qa136	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb10-l1.qa136	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb11-l1.qa139	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb15-l1.qa138	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb16-l1.qa138	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb17-l1.qa140	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb18-l1.qa148	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb20-l1.qa148	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb21-l1.qa136	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb22-l1.qa147	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb25-l1.qa141	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb26-l1.qa137	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb27-l1.qa136	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb29-l1.qa140	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb30-l1.qa141	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb35-l1.qa137	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb38-l1.qa137	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY2.sbjb41-l1.qa139	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj3-l2.qa98	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj7-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj8-l2.qa108	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj9-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj10-l2.qa106	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj11-l2.qa104	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj11-l2.qa105	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj11-l2.qa106	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj12-l2.qa109	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj13-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj14-l2.qa108	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj15-l2.qa128	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj18-l2.qa100	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj19-l2.qa125	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj22-l2.qa108	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj23-l2.qa106	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj24-l2.qa103	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj26-l2.qa112	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj26-l2.qa113	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj27-l2.qa112	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj27-l2.qa113	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj29-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj30-l2.qa112	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj31-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj33-l2.qa110	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj34-l2.qa114	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj35-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj36-l2.qa104	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj37-l2.qa101	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj38-l2.qa104	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj39-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj40-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj40-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj42-l2.qa105	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj43-l2.qa109	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj46-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj47-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbj48-l2.qa103	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb1-l2.qa93	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb2-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb3-l2.qa96	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb4-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb5-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb6-l2.qa92	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb7-l2.qa93	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb9-l2.qa93	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb10-l2.qa92	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb11-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb12-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb13-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb15-l2.qa93	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb16-l2.qa93	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb17-l2.qa94	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb18-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb19-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb20-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb21-l2.qa92	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb22-l2.qa92	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb24-l2.qa96	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb25-l2.qa93	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb26-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb27-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb28-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb29-l2.qa93	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb30-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb31-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb32-l2.qa92	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb34-l2.qa93	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb35-l2.qa94	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb36-l2.qa92	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb37-l2.qa93	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb38-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb39-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb40-l2.qa92	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb41-l2.qa93	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb42-l2.qa92	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj3-l2.qa107	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj7-l2.qa111	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa118	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa120	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa121	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj9-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa115	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa116	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj11-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa121	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa121	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa117	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa118	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa137	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa138	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa139	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj18-l2.qa110	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa135	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa136	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa137	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa120	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa121	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa122	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj23-l2.qa116	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj24-l2.qa112	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj24-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa125	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa126	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa127	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa128	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa122	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa123	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj28-l2.qa116	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj28-l2.qa117	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa121	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj30-l2.qa121	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj30-l2.qa122	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj31-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj33-l2.qa119	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj33-l2.qa120	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj34-l2.qa123	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj34-l2.qa124	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj35-l2.qa121	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa113	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa114	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa115	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj37-l2.qa110	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj38-l2.qa113	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj38-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa130	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa131	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa132	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa133	0	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj40-l2.qa123	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj40-l2.qa124	0	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj42-l2.qa114	0	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa119	0	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa121	0	correct
