ID	Fold	Predicted
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj34-l1.qa167	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj34-l1.qa168	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa184	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa190	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa191	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa192	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj37-l1.qa165	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj37-l1.qa166	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa166	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa168	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa170	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj39-l1.qa203	0	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj39-l1.qa204	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa195	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa196	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa197	0	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa180	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa181	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa182	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa181	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa182	0	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa175	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa176	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa177	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj46-l1.qa189	0	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj46-l1.qa190	0	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj47-l1.qa199	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj48-l1.qa170	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj48-l1.qa171	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb4-l1.qa145	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb5-l1.qa154	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb6-l1.qa147	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb7-l1.qa144	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb9-l1.qa160	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb10-l1.qa144	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb12-l1.qa150	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb16-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb17-l1.qa148	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb18-l1.qa156	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb19-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb20-l1.qa156	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb22-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb25-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb27-l1.qa144	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb28-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb29-l1.qa148	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb30-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb31-l1.qa144	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb34-l1.qa144	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb36-l1.qa144	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb38-l1.qa145	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb39-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb40-l1.qa145	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb41-l1.qa147	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj3-l1.qa177	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj3-l1.qa178	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa205	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa206	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa207	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa208	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa209	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj9-l1.qa174	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj10-l1.qa191	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj11-l1.qa199	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj13-l1.qa200	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj13-l1.qa201	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj13-l1.qa202	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj15-l1.qa209	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj15-l1.qa210	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj18-l1.qa168	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj19-l1.qa224	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj22-l1.qa193	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj23-l1.qa171	0	irrelevant
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj24-l1.qa199	0	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj24-l1.qa200	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj26-l1.qa205	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj26-l1.qa206	0	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj27-l1.qa188	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj27-l1.qa189	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj28-l1.qa187	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj29-l1.qa186	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj30-l1.qa174	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj30-l1.qa175	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj30-l1.qa176	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj31-l1.qa187	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj33-l1.qa178	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj33-l1.qa179	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj33-l1.qa180	0	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj33-l1.qa181	0	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj35-l1.qa185	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj35-l1.qa186	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj35-l1.qa187	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj36-l1.qa193	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj36-l1.qa194	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj36-l1.qa195	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj36-l1.qa196	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj37-l1.qa167	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj37-l1.qa168	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj39-l1.qa209	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj40-l1.qa198	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj40-l1.qa199	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj42-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj42-l1.qa184	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj42-l1.qa185	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj42-l1.qa186	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj46-l1.qa191	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj47-l1.qa200	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj47-l1.qa201	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj47-l1.qa202	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb2-l1.qa156	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb4-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb5-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb7-l1.qa145	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb10-l1.qa145	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb12-l1.qa151	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb13-l1.qa147	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb15-l1.qa147	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb17-l1.qa149	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb20-l1.qa157	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb21-l1.qa145	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb22-l1.qa156	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb25-l1.qa150	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb26-l1.qa146	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb27-l1.qa145	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb28-l1.qa150	0	irrelevant
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb31-l1.qa145	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb32-l1.qa149	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb34-l1.qa145	0	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb36-l1.qa145	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb38-l1.qa146	0	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb39-l1.qa147	0	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb41-l1.qa148	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj3-l1.qa161	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj3-l1.qa162	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj3-l1.qa164	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj7-l1.qa155	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj8-l1.qa181	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj8-l1.qa182	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj8-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj8-l1.qa184	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj9-l1.qa154	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj9-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj9-l1.qa156	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj9-l1.qa157	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj10-l1.qa176	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj10-l1.qa177	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj10-l1.qa178	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj11-l1.qa183	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj11-l1.qa184	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj11-l1.qa185	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj12-l1.qa151	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj12-l1.qa152	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj12-l1.qa153	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj12-l1.qa154	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj13-l1.qa178	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj13-l1.qa179	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj13-l1.qa180	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj13-l1.qa181	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa175	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa176	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa177	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa178	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj15-l1.qa193	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj15-l1.qa195	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj19-l1.qa198	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj19-l1.qa199	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj19-l1.qa200	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj19-l1.qa201	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj22-l1.qa177	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj22-l1.qa178	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj22-l1.qa179	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj23-l1.qa156	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj24-l1.qa170	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj24-l1.qa171	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj24-l1.qa172	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj26-l1.qa188	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj26-l1.qa190	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj27-l1.qa171	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj27-l1.qa172	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj27-l1.qa173	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj28-l1.qa170	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj28-l1.qa171	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj28-l1.qa172	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj28-l1.qa173	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj29-l1.qa169	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj29-l1.qa171	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj29-l1.qa172	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj30-l1.qa157	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj30-l1.qa158	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj30-l1.qa159	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj30-l1.qa160	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj31-l1.qa167	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj33-l1.qa160	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj33-l1.qa161	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj33-l1.qa162	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj34-l1.qa154	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj34-l1.qa155	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj35-l1.qa167	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj35-l1.qa168	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj36-l1.qa174	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj36-l1.qa175	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj37-l1.qa151	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj37-l1.qa152	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj37-l1.qa153	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj38-l1.qa154	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj38-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj38-l1.qa156	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj39-l1.qa178	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj39-l1.qa179	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj39-l1.qa181	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj39-l1.qa182	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa179	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa180	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa181	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa182	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj43-l1.qa165	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj43-l1.qa166	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj43-l1.qa167	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj45-l1.qa161	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj45-l1.qa162	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj46-l1.qa170	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj46-l1.qa171	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj46-l1.qa172	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj46-l1.qa173	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj47-l1.qa187	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj47-l1.qa188	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj48-l1.qa154	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj48-l1.qa155	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj48-l1.qa156	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj48-l1.qa157	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb2-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb3-l1.qa156	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb6-l1.qa138	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb7-l1.qa135	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb9-l1.qa151	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb10-l1.qa135	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb11-l1.qa138	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb12-l1.qa140	0	irrelevant
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb13-l1.qa137	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb15-l1.qa137	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb16-l1.qa137	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb17-l1.qa139	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb19-l1.qa140	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb20-l1.qa147	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb21-l1.qa135	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb22-l1.qa146	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb25-l1.qa140	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb27-l1.qa135	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb28-l1.qa140	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb29-l1.qa139	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb30-l1.qa140	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb31-l1.qa135	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb32-l1.qa139	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb34-l1.qa135	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb36-l1.qa135	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb37-l1.qa135	0	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb39-l1.qa137	0	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb40-l1.qa136	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb41-l1.qa138	0	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb42-l1.qa138	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj3-l1.qa166	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj7-l1.qa158	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj8-l1.qa187	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj9-l1.qa159	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj11-l1.qa187	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj12-l1.qa156	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj13-l1.qa185	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj15-l1.qa197	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj18-l1.qa159	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj19-l1.qa206	0	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj22-l1.qa181	0	correct
